@id,http://id.worldcat.org/fast/29048,prop,http://id.loc.gov/authorities/names/n78095332,http://viaf.org/viaf/96994048,http://babelnet.org/rdf/data/s00008556n?output=xml,http://dbpedia.org/resource/William_Shakespeare
237,,"שעפקספיר, וויליאם, 1564-1616","שעפקספיר, וויליאם, 1564-1616",,,
238,,"שעקספיער, וו, 1564-1616","שעקספיער, וו, 1564-1616",,,
239,,"שעקספיער, וויליאם, 1564-1616","שעקספיער, וויליאם, 1564-1616",,,
240,,"שעקספיער, ווילליאם, 1564-1616","שעקספיער, ווילליאם, 1564-1616",,,
241,,"שעקספיר, 1564-1616","שעקספיר, 1564-1616",,,
242,,"שעקספיר, וו, 1564-1616","שעקספיר, וו, 1564-1616",,,
243,,"שעקספיר, ווילליאם, 1564-1616","שעקספיר, ווילליאם, 1564-1616",,,
244,,"שעקספיר, װיליאם, 1564-1616","שעקספיר, װיליאם, 1564-1616",,,
245,,"שעקספער, 1564-1616","שעקספער, 1564-1616",,,
246,,"שעקספער, וויליאמ, 1564-1616","שעקספער, וויליאמ, 1564-1616",,,
247,,"שקספיר, 1564-1616","שקספיר, 1564-1616",,,
248,,"שקספיר, וו, 1564-1616","שקספיר, וו, 1564-1616",,,
249,,"שקספיר, וויליאם, 1564-1616","שקספיר, וויליאם, 1564-1616",,,
250,,"שקספיר, ווילים, 1564-1616","שקספיר, ווילים, 1564-1616",,,
251,,"שקספיר, וילאם, 1564-1616","שקספיר, וילאם, 1564-1616",,,
252,,"שקספיר, ויליאם, 1564-1616","שקספיר, ויליאם, 1564-1616",,,
253,,"שקספיר, ויליים, 1564-1616","שקספיר, ויליים, 1564-1616",,,
254,,"שקספיר, וילים, 1564-1616","שקספיר, וילים, 1564-1616",,,
255,,"شاكسبير، وليم, 1564-1616","شاكسبير، وليم, 1564-1616",,,
256,,"شاكسپير، وليم, 1564-1616","شاكسپير، وليم, 1564-1616",,,
257,,"شكسبير، و., 1564-1616","شكسبير، و., 1564-1616",,,
258,,"شكسبير، وليام, 1564-1616","شكسبير، وليام, 1564-1616",,,
259,,"شكسبير، وليم, 1564-1616","شكسبير، وليم, 1564-1616",,,
260,,"شكسپير، وليم, 1564-1616","شكسپير، وليم, 1564-1616",,,
261,,"شكسپير، ويليام, 1564-1616","شكسپير، ويليام, 1564-1616",,,
262,,"شيكسبير، وليام, 1564-1616","شيكسبير، وليام, 1564-1616",,,
263,,"شيكسبير، وليم, 1564-1616","شيكسبير، وليم, 1564-1616",,,
264,,"شيکسپيئر، وليم, 1564-1616","شيکسپيئر، وليم, 1564-1616",,,
265,,"وليم شيکسپيئر, 1564-1616","وليم شيکسپيئر, 1564-1616",,,
266,,"وليم شکسبير, 1564-1616","وليم شکسبير, 1564-1616",,,
267,,"沙士北亞威廉姆, 1564-1616","沙士北亞威廉姆, 1564-1616",,,
268,,"沙士比亞威廉姆, 1564-1616","沙士比亞威廉姆, 1564-1616",,,
269,,"莎士比亞, 1564-1616","莎士比亞, 1564-1616",,,
270,,"莎士比亞威廉, 1564-1616","莎士比亞威廉, 1564-1616",,,
271,,"莎士比亞威廉姆, 1564-1616","莎士比亞威廉姆, 1564-1616",,,
272,,Nd0b938e7405a4ecaa02facd858220ca8,Nd0b938e7405a4ecaa02facd858220ca8,,,
273,,Ne7ddd218c87349b9aff595a3a5b0e87f,Ne7ddd218c87349b9aff595a3a5b0e87f,,,
274,,N02446fccec2249eba5cf1fa5db0f7d9d,N02446fccec2249eba5cf1fa5db0f7d9d,,,
275,,N02b7215ccc504a26982ff80ab3d27016,N02b7215ccc504a26982ff80ab3d27016,,,
276,,N0401e73a56ee401bbc9eeb909f3af485,N0401e73a56ee401bbc9eeb909f3af485,,,
277,,N0521dedcf82147c0ad59c4f7ce7b4fe1,N0521dedcf82147c0ad59c4f7ce7b4fe1,,,
278,,N0d6d73cd4e4745c688de63364b45abe3,N0d6d73cd4e4745c688de63364b45abe3,,,
279,,N0fdff718d2bb4e79ac89478f5127b513,N0fdff718d2bb4e79ac89478f5127b513,,,
280,,N10c71c2aff2f4b79b274c54c534918bd,N10c71c2aff2f4b79b274c54c534918bd,,,
281,,N10d17b6e8080418db8e2fd60bfeeb97e,N10d17b6e8080418db8e2fd60bfeeb97e,,,
282,,N1321cd46a23a486a9eec4266b37a6b62,N1321cd46a23a486a9eec4266b37a6b62,,,
283,,N13867057c6c44b45961d1bb32141591d,N13867057c6c44b45961d1bb32141591d,,,
284,,N15b9178a8a3147b5aef371948c9a2df2,N15b9178a8a3147b5aef371948c9a2df2,,,
285,,N27a3f4d788ce4121a841617aa13350ba,N27a3f4d788ce4121a841617aa13350ba,,,
286,,N3076949b450547369789334d23158cc1,N3076949b450547369789334d23158cc1,,,
287,,N3144202104c243019bb68851cca127a7,N3144202104c243019bb68851cca127a7,,,
288,,N367aa01bc11541118ce9f78446bc426f,N367aa01bc11541118ce9f78446bc426f,,,
289,,N3800b7a9bd224140b6927a40130ec36a,N3800b7a9bd224140b6927a40130ec36a,,,
290,,N383ffd2399b74609b96455a8e0978974,N383ffd2399b74609b96455a8e0978974,,,
291,,N3a8ddb7549cb425c9296c0b1f8c981ee,N3a8ddb7549cb425c9296c0b1f8c981ee,,,
292,,N45a5754cc47d44b79847f717446b4438,N45a5754cc47d44b79847f717446b4438,,,
293,,N4f9568fd88ed4b63ae8c09e8c65c86d7,N4f9568fd88ed4b63ae8c09e8c65c86d7,,,
294,,N51d986e2ba494f7a9147ade9b9a81928,N51d986e2ba494f7a9147ade9b9a81928,,,
295,,N539d016045834a1bba25a43bbc13b018,N539d016045834a1bba25a43bbc13b018,,,
296,,N5679752a85804a8a813806747c687061,N5679752a85804a8a813806747c687061,,,
297,,N58915aa976374261ba23019cbd45bf17,N58915aa976374261ba23019cbd45bf17,,,
298,,N5d75606c0c08463799f8a883ae2f2bb8,N5d75606c0c08463799f8a883ae2f2bb8,,,
299,,N5e398427bfa545b5acbd2de3af696a14,N5e398427bfa545b5acbd2de3af696a14,,,
300,,N602787deafb24268b7fd820170baeae9,N602787deafb24268b7fd820170baeae9,,,
301,,N6e827f0ebc264077874ed7026eb8e939,N6e827f0ebc264077874ed7026eb8e939,,,
302,,N6fad0d36f6b94155a9be123687af063c,N6fad0d36f6b94155a9be123687af063c,,,
303,,N7010e62c099541acb28c759d935f1af6,N7010e62c099541acb28c759d935f1af6,,,
304,,N7403c0c20afb467e809023484a2e4957,N7403c0c20afb467e809023484a2e4957,,,
305,,N778c6eed8e0f4d6abecb14f0213a9ddd,N778c6eed8e0f4d6abecb14f0213a9ddd,,,
306,,N78437802cbfe4d07ad89dd5bbc997821,N78437802cbfe4d07ad89dd5bbc997821,,,
307,,N79a9a086e78d4bc0aef180a1615c908d,N79a9a086e78d4bc0aef180a1615c908d,,,
308,,N7ea337cb93714c758b717c019e411388,N7ea337cb93714c758b717c019e411388,,,
309,,N7f47fcceaac547c0aaca70818a607e59,N7f47fcceaac547c0aaca70818a607e59,,,
310,,N80957fd2c5144ff4b25209e6cfc0fa82,N80957fd2c5144ff4b25209e6cfc0fa82,,,
311,,N82cff1bed50d482481a542f02e53cd98,N82cff1bed50d482481a542f02e53cd98,,,
312,,N8309c3ee3310448aadefa08715925742,N8309c3ee3310448aadefa08715925742,,,
313,,N862a7b104bff4eb08358e096dcc1b62f,N862a7b104bff4eb08358e096dcc1b62f,,,
314,,N8ad7f599e72c464ca8734d3d1d7c32bc,N8ad7f599e72c464ca8734d3d1d7c32bc,,,
315,,N8b096622b1cf47e18d1f3bb490692fa2,N8b096622b1cf47e18d1f3bb490692fa2,,,
316,,N8b203850223e457eaeefddfae6d2818b,N8b203850223e457eaeefddfae6d2818b,,,
317,,N8c22c8a26e8a4da48bc2cf5e07a2ec78,N8c22c8a26e8a4da48bc2cf5e07a2ec78,,,
318,,N8d37241966e04361b34c89ee59cf9842,N8d37241966e04361b34c89ee59cf9842,,,
319,,N8f3910d153da4752af03be9ec3f0e1b9,N8f3910d153da4752af03be9ec3f0e1b9,,,
320,,N939cb77fad6a4f90ab91585e9080743e,N939cb77fad6a4f90ab91585e9080743e,,,
321,,N95c1482037154ca8b5a8e2be86ef63d8,N95c1482037154ca8b5a8e2be86ef63d8,,,
322,,N9a5b93080d3e409e8b294130a6b274d3,N9a5b93080d3e409e8b294130a6b274d3,,,
323,,N9f3d309d6522496290f2e10425b9548a,N9f3d309d6522496290f2e10425b9548a,,,
324,,Na0a94c4ae301459abea997e56f3ef279,Na0a94c4ae301459abea997e56f3ef279,,,
325,,Na0ad432be08d408f895e84a0930a2854,Na0ad432be08d408f895e84a0930a2854,,,
326,,Na0b1a66a87e849b8a19492e1b1aaf38c,Na0b1a66a87e849b8a19492e1b1aaf38c,,,
327,,Na3fe68922f4b4282846cfa6a7858a511,Na3fe68922f4b4282846cfa6a7858a511,,,
328,,Na84db4bab6a24406a4e651268178a6cb,Na84db4bab6a24406a4e651268178a6cb,,,
329,,Na8cc39a3d712473dbc9425102be709c4,Na8cc39a3d712473dbc9425102be709c4,,,
330,,Naa67bdea03764901ade2a572dd6001a7,Naa67bdea03764901ade2a572dd6001a7,,,
331,,Nabf95df6a015447fb7af8763d70d318f,Nabf95df6a015447fb7af8763d70d318f,,,
332,,Nad15d5620ff8456abc6a9a424ff64804,Nad15d5620ff8456abc6a9a424ff64804,,,
333,,Nae6e2f38a7494bd4924187d5ae7d36c1,Nae6e2f38a7494bd4924187d5ae7d36c1,,,
334,,Nb69549ef6c5e49848cfc597133d044e0,Nb69549ef6c5e49848cfc597133d044e0,,,
335,,Nb7306352cf064de8a415ab04d07f2b25,Nb7306352cf064de8a415ab04d07f2b25,,,
336,,Nb9d9a777d6cf4c5b87b10b8e2eb844d3,Nb9d9a777d6cf4c5b87b10b8e2eb844d3,,,
337,,Nbabded6f47e64933a2ad42b99d89af69,Nbabded6f47e64933a2ad42b99d89af69,,,
338,,Nbfec0600c11540e9b10063577fc93030,Nbfec0600c11540e9b10063577fc93030,,,
339,,Nc264f93edbad4ae88155e24718697c1a,Nc264f93edbad4ae88155e24718697c1a,,,
340,,Nc3dd8a2c58bc42a58021753f4b35e8f3,Nc3dd8a2c58bc42a58021753f4b35e8f3,,,
341,,Ncc90f10d3bfe486c951598e38586834c,Ncc90f10d3bfe486c951598e38586834c,,,
342,,Ncda981e329b54b12b739b27b607aeda2,Ncda981e329b54b12b739b27b607aeda2,,,
343,,Ncf70cbaf24554c28b77a6bf7847ad2cb,Ncf70cbaf24554c28b77a6bf7847ad2cb,,,
344,,Nd1891d4442c14fe18366318a1300f8a1,Nd1891d4442c14fe18366318a1300f8a1,,,
345,,Nd65171d79c774273a3702c34633a34a4,Nd65171d79c774273a3702c34633a34a4,,,
346,,Nda40466ebce34f468274b7a54b733b32,Nda40466ebce34f468274b7a54b733b32,,,
347,,Ne3049c6a8e414715aa618a5ecc153570,Ne3049c6a8e414715aa618a5ecc153570,,,
348,,Ne3931a000bab43f1ad7c1d8b050db0d1,Ne3931a000bab43f1ad7c1d8b050db0d1,,,
349,,Ne4331b4360ff4861aa65003fa2983f23,Ne4331b4360ff4861aa65003fa2983f23,,,
350,,Ne48819d73e0e43f78f1ba676351bd9d0,Ne48819d73e0e43f78f1ba676351bd9d0,,,
351,,Ne54be62f9b0e4134ab50a6518e6ef14f,Ne54be62f9b0e4134ab50a6518e6ef14f,,,
352,,Ne64f57a37a764e89814514b9f13f8db9,Ne64f57a37a764e89814514b9f13f8db9,,,
353,,Nea3e46ab1fd54697a89ccccec1471432,Nea3e46ab1fd54697a89ccccec1471432,,,
354,,Nf0a5701ce65f44188a1a83375ed7ad11,Nf0a5701ce65f44188a1a83375ed7ad11,,,
355,,Nf1d9b89f3a0747d3b7dce9f3de6d0a88,Nf1d9b89f3a0747d3b7dce9f3de6d0a88,,,
356,,Nf6da748246384f999f530f7c8bb1d493,Nf6da748246384f999f530f7c8bb1d493,,,
357,,Nf9a873d0b1054414b3652c5832a94cba,Nf9a873d0b1054414b3652c5832a94cba,,,
358,,Nff5a49c7a29d4e5c8976f34c6097b696,Nff5a49c7a29d4e5c8976f34c6097b696,,,
359,,http://viaf.org/viaf/174770715,,http://viaf.org/viaf/174770715,,
360,,http://viaf.org/viaf/176993890,,http://viaf.org/viaf/176993890,,
361,,http://viaf.org/viaf/177421072,,http://viaf.org/viaf/177421072,,
362,,http://viaf.org/viaf/178316948,,http://viaf.org/viaf/178316948,,
363,,http://viaf.org/viaf/181845272,,http://viaf.org/viaf/181845272,,
364,,http://viaf.org/viaf/182253235,,http://viaf.org/viaf/182253235,,
365,,http://viaf.org/viaf/186305801,,http://viaf.org/viaf/186305801,,
366,,http://viaf.org/viaf/192632325,,http://viaf.org/viaf/192632325,,
367,,http://viaf.org/viaf/296512157,,http://viaf.org/viaf/296512157,,
368,,http://viaf.org/viaf/310216967,,http://viaf.org/viaf/310216967,,
369,,96994048,,96994048,,
370,,.. Saixpēros,,.. Saixpēros,,
371,,.. Schakespear,,.. Schakespear,,
372,,.. Shakespear,,.. Shakespear,,
373,,.. Shakespeare,,.. Shakespeare,,
374,,.. Shakspear,,.. Shakspear,,
375,,.. Shakspeare,,.. Shakspeare,,
376,,.. Shakspere,,.. Shakspere,,
377,,... Saixperos,,... Saixperos,,
378,,... Shakespear,,... Shakespear,,
379,,... Shakespeare,,... Shakespeare,,
380,,... Shakspear,,... Shakspear,,
381,,... Shakspeare,,... Shakspeare,,
382,,.uiliam. cekspir,,.uiliam. cekspir,,
383,,Bard of Avon,,Bard of Avon,,
384,,Francis Bacon-Shakespeare,,Francis Bacon-Shakespeare,,
385,,G. Shakespeare,,G. Shakespeare,,
386,,Gouilliam Saixpēr,,Gouilliam Saixpēr,,
387,,Guglielmo Shakespeare,,Guglielmo Shakespeare,,
388,,Guglielmo Shakspeare,,Guglielmo Shakspeare,,
389,,Guillaume Shakspeare,,Guillaume Shakspeare,,
390,,Guillem Shakespeare,,Guillem Shakespeare,,
391,,Guillermo Shakespeare,,Guillermo Shakespeare,,
392,,Gulielmus Shakespeare,,Gulielmus Shakespeare,,
393,,Gulielmus Shakesperius,,Gulielmus Shakesperius,,
394,,Gwilherm Shakespeare,,Gwilherm Shakespeare,,
395,,Ouilliam Saixpēr,,Ouilliam Saixpēr,,
396,,Pseudo-Shakespeare,,Pseudo-Shakespeare,,
397,,Saixper,,Saixper,,
398,,Saixpēr,,Saixpēr,,
399,,Saixpēros,,Saixpēros,,
400,,Sakespeiros,,Sakespeiros,,
401,,Schakespear,,Schakespear,,
402,,Schakespeare,,Schakespeare,,
403,,Schekspir,,Schekspir,,
404,,Sekhspír,,Sekhspír,,
405,,Sexpir,,Sexpir,,
406,,Sha-shih-pi-ya,,Sha-shih-pi-ya,,
407,,Sha-ō,,Sha-ō,,
408,,Shackespear,,Shackespear,,
409,,Shaikspīr,,Shaikspīr,,
410,,Shakespear,,Shakespear,,
411,,Shakespeare,,Shakespeare,,Shakespeare
412,,Shakespeare (William),,Shakespeare (William),,
413,,Shakespeare W,,Shakespeare W,,
414,,Shakespeare'as,,Shakespeare'as,,
415,,Shakespeare'i William,,Shakespeare'i William,,
416,,Shakspear,,Shakspear,,
417,,Shakspeare,,Shakspeare,,
418,,Shakspere,,Shakspere,,
419,,Shakspir,,Shakspir,,
420,,Shashibi,,Shashibi,,
421,,Shashibiya,,Shashibiya,,
422,,Sheg-si-phi-yar,,Sheg-si-phi-yar,,
423,,Sheikusupia,,Sheikusupia,,
424,,Shekspir,,Shekspir,,
425,,Shekspīr,,Shekspīr,,
426,,Sheḳsper,,Sheḳsper,,
427,,Shig-si-phi-ya,,Shig-si-phi-ya,,
428,,Shikspiyar,,Shikspiyar,,
429,,Shikspīr,,Shikspīr,,
430,,Shēkʻspir,,Shēkʻspir,,
431,,Shīkspīr,,Shīkspīr,,
432,,Swan of Avon,,Swan of Avon,,
433,,Syeiksŭpʻio,,Syeiksŭpʻio,,
434,,Syeiksǔp‘io,,Syeiksǔp‘io,,
435,,Syeokseupieo,,Syeokseupieo,,
436,,Szekspir,,Szekspir,,
437,,Tsikinya-chaka,,Tsikinya-chaka,,
438,,U Shekspir,,U Shekspir,,
439,,U. Sekspir,,U. Sekspir,,
440,,U. Shekspir,,U. Shekspir,,
441,,U. èekspir,,U. èekspir,,
442,,U. Šekspir,,U. Šekspir,,
443,,Uil'jam Šekspir,,Uil'jam Šekspir,,
444,,Uil'âm Šekspir,,Uil'âm Šekspir,,
445,,Uiliam Shekspir,,Uiliam Shekspir,,
446,,Uiliam Šek'spiri,,Uiliam Šek'spiri,,
447,,Uiliam Šekʻspiri,,Uiliam Šekʻspiri,,
448,,Uiliem Shekspir,,Uiliem Shekspir,,
449,,Uiljam Sjekspir,,Uiljam Sjekspir,,
450,,Uiljam Šekspir,,Uiljam Šekspir,,
451,,Uiljjam Shekspir,,Uiljjam Shekspir,,
452,,Uilliam Saixpēr,,Uilliam Saixpēr,,
453,,Uilyam Şekspir,,Uilyam Şekspir,,
454,,Uilyam Šekʹspir,,Uilyam Šekʹspir,,
455,,Uilʹi︠a︡m Shekspir,,Uilʹi︠a︡m Shekspir,,
456,,Uilʹjam Šekspir,,Uilʹjam Šekspir,,
457,,Uil‘jam Šekspir,,Uil‘jam Šekspir,,
458,,Uiriamu Sheikusupia,,Uiriamu Sheikusupia,,
459,,Uílliam Saíxpēr,,Uílliam Saíxpēr,,
460,,Uíïlliam Sakespeĩros,,Uíïlliam Sakespeĩros,,
461,,Uïlliam Saixper,,Uïlliam Saixper,,
462,,Uĭlii︠a︡m Shekspir,,Uĭlii︠a︡m Shekspir,,
463,,V Shekspir,,V Shekspir,,
464,,V. Shakespeare,,V. Shakespeare,,
465,,V. Shekspir,,V. Shekspir,,
466,,V. Šekspir,,V. Šekspir,,
467,,V. Šekspira,,V. Šekspira,,
468,,V. Šekspirs,,V. Šekspirs,,
469,,V. Šekspyras,,V. Šekspyras,,
470,,V. Šekspīrs,,V. Šekspīrs,,
471,,V. Šekʹspir,,V. Šekʹspir,,
472,,V.(Vil’i︠a︡m) Shekspir,,V.(Vil’i︠a︡m) Shekspir,,
473,,Veilliyam Šaḳisper,,Veilliyam Šaḳisper,,
474,,Veilliyem Šaḳisper,,Veilliyem Šaḳisper,,
475,,Velyam Şekspir,,Velyam Şekspir,,
476,,Vil' jam Šèkspir,,Vil' jam Šèkspir,,
477,,Vil'jam èekspir,,Vil'jam èekspir,,
478,,Vil'jam Šekspir,,Vil'jam Šekspir,,
479,,Vil'âm Šekspir,,Vil'âm Šekspir,,
480,,Viliam Sekspiri,,Viliam Sekspiri,,
481,,Viliam Šhekspir,,Viliam Šhekspir,,
482,,Viliem Shekspir,,Viliem Shekspir,,
483,,Vilijam Sekspir,,Vilijam Sekspir,,
484,,Vilijam èekspir,,Vilijam èekspir,,
485,,Vilijam Šekspir,,Vilijam Šekspir,,
486,,Vilijem Šekspir,,Vilijem Šekspir,,
487,,Viliyam Shekspīʼar,,Viliyam Shekspīʼar,,
488,,Viliyam Ṣēkspiyar,,Viliyam Ṣēkspiyar,,
489,,Viljam Sekspir,,Viljam Sekspir,,
490,,Viljamas S̆ekspyras,,Viljamas S̆ekspyras,,
491,,Viljamas Šekspiras,,Viljamas Šekspiras,,
492,,Viljamas Šekspyras,,Viljamas Šekspyras,,
493,,Viljams S̆ekspīrs,,Viljams S̆ekspīrs,,
494,,Viljams Šekspīrs,,Viljams Šekspīrs,,
495,,Viljem Sekspir,,Viljem Sekspir,,
496,,Viljem S̆ekspir,,Viljem S̆ekspir,,
497,,Viljem èekspir,,Viljem èekspir,,
498,,Viljem Šekspir,,Viljem Šekspir,,
499,,Villiam Shakespeare,,Villiam Shakespeare,,
500,,Villiam Shekspir,,Villiam Shekspir,,
501,,Villiam Šekspir,,Villiam Šekspir,,
502,,Villiyam Ṣēkspiyar,,Villiyam Ṣēkspiyar,,
503,,Vilmos Shakespere,,Vilmos Shakespere,,
504,,Vilyam Šek'spir,,Vilyam Šek'spir,,
505,,Vilém Šekspir,,Vilém Šekspir,,
506,,Vilʹi︠a︡m Shekspir,,Vilʹi︠a︡m Shekspir,,
507,,Vilʹjam S̆ekspir,,Vilʹjam S̆ekspir,,
508,,Vilʹjam Šekspir,,Vilʹjam Šekspir,,
509,,Vil’i︠a︡m Shekspir,,Vil’i︠a︡m Shekspir,,
510,,Vlilliam Shēkʻspʻiyr,,Vlilliam Shēkʻspʻiyr,,
511,,Vylem Šekspyr,,Vylem Šekspyr,,
512,,Vyli︠e︡m Shekspyr,,Vyli︠e︡m Shekspyr,,
513,,Vî-lièn Sâ-sṳ-pí-â,,Vî-lièn Sâ-sṳ-pí-â,,
514,,Vėljams Šekspīrs,,Vėljams Šekspīrs,,
515,,Vīlyām Shikspīr,,Vīlyām Shikspīr,,
516,,W. S,,W. S,,
517,,W. S.,,W. S.,,
518,,W. Shakespear,,W. Shakespear,,
519,,W. Shakespeare,,W. Shakespeare,,
520,,W. Shakespearowy,,W. Shakespearowy,,
521,,W. Shakespere,,W. Shakespere,,
522,,W. Shakspeare,,W. Shakspeare,,
523,,W. Shakspere,,W. Shakspere,,
524,,W. Szekspir,,W. Szekspir,,
525,,W. 세익스피어,,W. 세익스피어,,
526,,W. 섹스피어,,W. 섹스피어,,
527,,W. 셰익스피어,,W. 셰익스피어,,
528,,Wi Shakespeare,,Wi Shakespeare,,
529,,Wi-li-am S'egsi-pe-yar,,Wi-li-am S'egsi-pe-yar,,
530,,Wi. Shakespeare,,Wi. Shakespeare,,
531,,Wil'yam Shex'pir,,Wil'yam Shex'pir,,
532,,Wilhelm Shakespear,,Wilhelm Shakespear,,
533,,Wilhelm Shakespeare,,Wilhelm Shakespeare,,
534,,Wilhelm Shakspear,,Wilhelm Shakspear,,
535,,Wilhelm Shakspeare,,Wilhelm Shakspeare,,
536,,Wiliam Sekspir,,Wiliam Sekspir,,
537,,Wiliam Siksbir,,Wiliam Siksbir,,
538,,Wiliam Sikspir,,Wiliam Sikspir,,
539,,Wiliam Szekspir,,Wiliam Szekspir,,
540,,Wiliam Szekspjr,,Wiliam Szekspjr,,
541,,Wiliam S̆ekhspiri,,Wiliam S̆ekhspiri,,
542,,Wiliam èekspir,,Wiliam èekspir,,
543,,Wiliam èiksbir,,Wiliam èiksbir,,
544,,Wiliam èikspir,,Wiliam èikspir,,
545,,Wiliam Šekspir,,Wiliam Šekspir,,
546,,Wiliyam Šaksbīr,,Wiliyam Šaksbīr,,
547,,Wiljam Shakespeare,,Wiljam Shakespeare,,
548,,Wiljam Szekspir,,Wiljam Szekspir,,
549,,Wiljams Schekspirs,,Wiljams Schekspirs,,
550,,Wiljem Šekspir,,Wiljem Šekspir,,
551,,Wiljām Šekspir,,Wiljām Šekspir,,
552,,Will Shakespeare,,Will Shakespeare,,
553,,Will Shakspere,,Will Shakspere,,
554,,Willelm Scacaspere,,Willelm Scacaspere,,
555,,Willem Shakspeare,,Willem Shakspeare,,
556,,Willhelm Shakespear,,Willhelm Shakespear,,
557,,Willhelm Shakespeare,,Willhelm Shakespeare,,
558,,William Chakespear,,William Chakespear,,
559,,William Chekchapiyera,,William Chekchapiyera,,
560,,William G. Shakespeare,,William G. Shakespeare,,
561,,William Sakespear,,William Sakespear,,
562,,William Schakespear,,William Schakespear,,
563,,William Schakespeare,,William Schakespeare,,
564,,William Sekspir,,William Sekspir,,
565,,William Shaekespeare,,William Shaekespeare,,
566,,William Shak-Speare,,William Shak-Speare,,
567,,William Shak-speare,,William Shak-speare,,
568,,William Shake-Spear,,William Shake-Spear,,
569,,William Shake-Speare,,William Shake-Speare,,
570,,William Shake-speare,,William Shake-speare,,
571,,William Shakespear,,William Shakespear,,
572,,William Shakespeare,,William Shakespeare,,William Shakespeare
573,,William Shakesperae,,William Shakesperae,,
574,,William Shakespere,,William Shakespere,,
575,,William Shakspear,,William Shakspear,,
576,,William Shakspeare,,William Shakspeare,,
577,,William Shaksper,,William Shaksper,,
578,,William Shakspere,,William Shakspere,,
579,,William Shashibiya,,William Shashibiya,,
580,,William Szekspir,,William Szekspir,,William Szekspir
581,,William èekspir,,William èekspir,,
582,,William Šekspir,,William Šekspir,,
583,,William(1564-1616) -- ハムレット Shakespeare,,William(1564-1616) -- ハムレット Shakespeare,,
584,,Williyam Sakisbir,,Williyam Sakisbir,,
585,,Williyam èakisb¯ir,,Williyam èakisb¯ir,,
586,,Williyam Šakisbīr,,Williyam Šakisbīr,,
587,,Willm Shakspere,,Willm Shakspere,,
588,,Willyam Siksbir,,Willyam Siksbir,,
589,,Willyam èiksbir,,Willyam èiksbir,,
590,,Willyam Šiksbīr,,Willyam Šiksbīr,,
591,,Willŏm Sweksŭp'iŏ,,Willŏm Sweksŭp'iŏ,,
592,,Willŏm Syeiksŭpiŏ,,Willŏm Syeiksŭpiŏ,,
593,,Wilyam Shikisbir,,Wilyam Shikisbir,,
594,,Wilyam Shikisbīr,,Wilyam Shikisbīr,,
595,,Wilyam Šakasbīr,,Wilyam Šakasbīr,,
596,,Wilyam Šaksbīr,,Wilyam Šaksbīr,,
597,,Wilyam Šakspīr,,Wilyam Šakspīr,,
598,,Wilyam Šekesper,,Wilyam Šekesper,,
599,,Wilyam Šikisbīr,,Wilyam Šikisbīr,,
600,,Wilyam Šiksbīr,,Wilyam Šiksbīr,,
601,,Wilyam Šikspīr,,Wilyam Šikspīr,,
602,,Wilýam Şekspir,,Wilýam Şekspir,,
603,,Wiremu Hākipia,,Wiremu Hākipia,,
604,,Ww Šeqspiyr,,Ww Šeqspiyr,,
605,,Wīlyam Shiksbīr,,Wīlyam Shiksbīr,,
606,,Wīlyām Šeqspīr,,Wīlyām Šeqspīr,,
607,,Wīlīam Šiksbīr,,Wīlīam Šiksbīr,,
608,,Wīlīam Šikspīr,,Wīlīam Šikspīr,,
609,,Wīlīyām Šakaspīr,,Wīlīyām Šakaspīr,,
610,,Wиллиам Шакеспеаре,,Wиллиам Шакеспеаре,,
611,,Śeksapiyara,,Śeksapiyara,,
612,,Śeksper,,Śeksper,,
613,,Śekspiyar,,Śekspiyar,,
614,,Ŝekspiro,,Ŝekspiro,,
615,,Şekspir,,Şekspir,,
616,,Šaḳisper,,Šaḳisper,,
617,,Šeikspir Uil'jam,,Šeikspir Uil'jam,,
618,,Šeiqspir,,Šeiqspir,,
619,,Šekesper,,Šekesper,,
620,,Šekspir,,Šekspir,,
621,,Šekspiras,,Šekspiras,,
622,,Šekspire,,Šekspire,,
623,,Šekspirs,,Šekspirs,,
624,,Šekspirʺ,,Šekspirʺ,,
625,,Šekspyras,,Šekspyras,,
626,,Šekspīrs,,Šekspīrs,,
627,,Šeqsper,,Šeqsper,,
628,,Šeḳisper,,Šeḳisper,,
629,,Ŭi-lièng Să-sê̤ṳ-bī-ā,,Ŭi-lièng Să-sê̤ṳ-bī-ā,,
630,,Γουίλιαμ Σαίξπηρ,,Γουίλιαμ Σαίξπηρ,,
631,,Γουίλλιαμ Σαίξπηρ,,Γουίλλιαμ Σαίξπηρ,,
632,,Ουίλιαμ Σαίξπηρ,,Ουίλιαμ Σαίξπηρ,,
633,,Ουίλλιαμ Σαίξπηρ,,Ουίλλιαμ Σαίξπηρ,,
634,,Σέξπιρ,,Σέξπιρ,,
635,,Σαίκσπηρ,,Σαίκσπηρ,,
636,,Σαίξπηρ,,Σαίξπηρ,,
637,,Σαικσπείρος,,Σαικσπείρος,,
638,,Σεξπήρος,,Σεξπήρος,,
639,,Ўільям Шэксьпір,,Ўільям Шэксьпір,,
640,,В Шекспир,,В Шекспир,,
641,,В. Шекспир,,В. Шекспир,,
642,,В. Шекспиръ,,В. Шекспиръ,,
643,,Вилиам Шекспир,,Вилиам Шекспир,,
644,,Вилијам Шекспир,,Вилијам Шекспир,,
645,,Вильям Шекспир,,Вильям Шекспир,,
